Name,Contig Length,Average Depth,Percent Coverage,Max Depth
contig18680,532,6.94,100,11
contig18681,523,8.18,100,16
contig18682,524,4.55,100,7
contig18683,521,3.55,100,5
contig18684,598,22.07,100,36
contig18685,594,24.57,100,35
contig18686,524,3.57,100,5
contig18687,528,4.6,100,6
contig18688,521,5.58,100,9
contig18689,584,20.95,100,42
contig18690,611,30.27,100,44
contig18691,523,8.05,100,13
contig18692,518,5.93,100,9
contig18693,515,4.07,100,5
contig18694,523,7.71,100,11
contig18695,535,5.53,100,8
contig18696,551,9.29,100,13
contig18697,524,6.04,100,8
contig18698,520,4.4,100,7
contig18699,529,9,100,17
contig18700,516,3.82,100,6
contig18701,531,4.98,100,8
contig18702,525,3.85,100,6
contig18703,517,3.08,100,6
contig18704,531,3.73,100,5
contig18705,520,4.08,100,6
contig18706,548,8.45,100,14
contig18707,526,3.1,100,5
contig18708,519,3.77,100,7
contig18709,521,3.46,100,7
contig18710,523,3.25,100,6
contig18711,517,4.04,100,6
contig18712,515,2.54,100,4
contig18713,519,3.68,100,6
contig18714,540,7.93,100,13
contig18715,765,181.69,100,258
contig18716,546,9.57,100,14
contig18717,514,3.01,100,4
contig18718,556,11.19,100,19
contig18719,518,3.85,100,5
contig18720,549,8.66,100,13
contig18721,545,9.15,100,13
contig18722,521,3.1,100,4
contig18723,523,3.11,100,6
contig18724,517,4.05,100,5
contig18725,531,5.64,100,16
contig18726,602,29.36,100,51
contig18727,521,5.58,100,9
contig18728,521,4.05,100,7
contig18729,515,6.68,100,9
contig18730,516,4.96,100,7
contig18731,515,4.49,100,6
contig18732,524,4.14,100,5
contig18733,516,3.67,100,5
contig18734,519,5.11,100,9
contig18735,516,3.41,100,5
contig18736,513,3.96,100,5
contig18737,522,5.16,100,7
contig18738,517,4.05,100,6
contig18739,519,3.97,100,6
contig18740,527,7.23,100,11
contig18741,533,5.39,100,8
contig18742,521,3.89,100,6
contig18743,524,3.72,100,6
contig18744,520,4.56,100,7
contig18745,526,4.42,100,7
contig18746,532,7.8,100,13
contig18747,523,6.48,100,10
contig18748,537,7.22,100,10
contig18749,517,6.76,100,16
contig18750,516,3.55,100,5
contig18751,516,4.84,100,7
contig18752,526,4.36,100,8
contig18753,521,3.03,100,5
contig18754,524,4.15,100,6
contig18755,530,7.52,100,13
contig18756,531,5.1,100,8
contig18757,526,4.18,100,7
contig18758,514,3.44,100,6
contig18759,556,16.5,100,23
contig18760,565,16.39,100,35
contig18761,516,4.35,100,5
contig18762,513,3.28,100,5
contig18763,517,7.84,100,12
contig18764,518,6.11,100,8
contig18765,528,3.87,100,6
contig18766,553,9.71,100,13
contig18767,523,6.93,100,9
contig18768,515,5.14,100,8
contig18769,515,4,100,5
contig18770,513,3.46,100,5
contig18771,518,3.83,100,6
contig18772,539,10.54,100,15
contig18773,527,5.54,100,8
contig18774,523,3.24,100,4
contig18775,597,30.6,100,49
contig18776,553,16.3,100,27
contig18777,515,4.82,100,8
contig18778,524,3.32,100,7
contig18779,518,4.39,100,7
contig18780,521,4.91,100,7
contig18781,534,6.25,100,9
contig18782,523,4.51,100,7
contig18783,524,3.72,100,5
contig18784,522,3.64,100,6
contig18785,523,4.65,100,7
contig18786,567,18.32,100,28
contig18787,556,14.28,100,17
contig18788,535,7.8,100,22
contig18789,1020,388.99,100,643
contig18790,547,6.17,100,12
contig18791,516,3.32,100,7
contig18792,538,7,100,9
contig18793,523,3.86,100,7
contig18794,527,3.77,100,6
contig18795,510,3.45,100,7
contig18796,511,3.64,100,6
contig18797,513,3.16,100,4
contig18798,511,2.17,100,4
contig18799,518,6.22,100,9
contig18800,564,17.7,100,27
contig18801,534,3.91,100,6
contig18802,522,3.24,100,7
contig18803,519,4.92,100,6
contig18804,512,3.91,100,7
contig18805,518,4.73,100,6
contig18806,517,4.6,100,8
contig18807,519,3.07,100,5
contig18808,578,20.53,100,26
contig18809,511,3.81,100,5
contig18810,518,4.05,100,6
contig18811,532,7.63,100,12
contig18812,516,5.09,100,8
contig18813,522,3.99,100,5
contig18814,521,3.06,100,4
contig18815,525,4.76,100,7
contig18816,518,3.34,100,6
contig18817,512,3.37,100,6
contig18818,512,3.59,100,5
contig18819,514,2.69,100,6
contig18820,520,3.36,100,6
contig18821,548,9.99,100,14
contig18822,528,4.7,100,8
contig18823,548,4.08,100,7
contig18824,520,4.51,100,7
contig18825,545,7.62,100,13
contig18826,552,50.34,100,78
contig18827,526,14.06,100,56
contig18828,538,6.94,100,13
contig18829,526,7.18,100,11
contig18830,581,23.6,100,46
contig18831,529,8.5,100,15
contig18832,564,13.89,100,21
contig18833,511,6.52,100,12
contig18834,513,4.13,100,5
contig18835,515,3.61,100,6
contig18836,523,4.08,100,6
contig18837,516,7.41,100,10
contig18838,514,3.94,100,7
contig18839,550,13.15,100,17
contig18840,526,5.06,100,8
contig18841,510,3.55,100,5
contig18842,522,3.38,100,5
contig18843,525,4.95,100,8
contig18844,536,7.85,100,14
contig18845,517,3.6,100,6
contig18846,533,5.04,100,8
contig18847,515,3.24,100,5
contig18848,519,4.3,100,7
contig18849,519,3.65,100,6
contig18850,516,2.96,100,5
contig18851,526,3.83,100,5
contig18852,515,4.19,100,6
contig18853,519,3.97,100,6
contig18854,519,3.44,100,5
contig18855,524,4.86,100,7
contig18856,521,5.89,100,11
contig18857,526,3.6,100,6
contig18858,514,4.33,100,6
contig18859,523,6.66,100,12
contig18860,528,5.98,100,9
contig18861,514,4.55,100,11
contig18862,535,6.24,100,39
contig18863,542,13.24,100,23
contig18864,516,4.26,100,7
contig18865,512,2.79,100,6
contig18866,523,3.9,100,6
contig18867,515,3.05,100,6
contig18868,511,2.78,100,5
contig18869,528,8.27,100,13
contig18870,516,8.69,100,13
contig18871,513,4.17,100,6
contig18872,530,5.47,100,8
contig18873,544,8.73,100,12
contig18874,517,4.27,100,6
contig18875,528,7.37,100,13
contig18876,512,3.42,100,5
contig18877,525,5.53,100,9
contig18878,527,6.82,100,9
contig18879,517,4.1,100,7
contig18880,514,4.65,100,6
contig18881,522,6.91,100,16
contig18882,514,3.5,100,5
contig18883,514,3.97,100,7
contig18884,553,8.83,100,14
contig18885,524,4.76,100,6
contig18886,518,3.38,100,6
contig18887,517,3.42,100,5
contig18888,510,2.69,100,4
contig18889,520,2.11,100,6
contig18890,529,7.13,100,10
contig18891,549,7.28,100,11
contig18892,596,39.12,100,62
contig18893,527,7.06,100,11
contig18894,645,51.58,100,87
contig18895,523,3.54,100,6
contig18896,516,4.23,100,6
contig18897,511,4.41,100,7
contig18898,513,4.31,100,7
contig18899,514,3.78,100,6
contig18900,518,7.81,100,11
contig18901,509,3.07,100,4
contig18902,527,8.41,100,14
contig18903,508,5.27,100,7
contig18904,514,3.2,100,6
contig18905,511,3.52,100,5
contig18906,514,4.04,100,5
contig18907,526,4.3,100,7
contig18908,517,4.29,100,6
contig18909,519,3.93,100,6
contig18910,513,4.29,100,7
contig18911,514,3.86,100,7
contig18912,526,4.81,100,6
contig18913,509,3.69,100,6
contig18914,513,6.89,100,10
contig18915,515,3.24,100,4
contig18916,538,10,100,15
contig18917,526,4.05,100,6
contig18918,510,3.41,100,7
contig18919,520,4.66,100,7
contig18920,519,3.79,100,7
contig18921,508,3.58,100,6
contig18922,521,5.42,100,8
contig18923,524,4.23,100,6
contig18924,527,9.14,100,15
contig18925,546,18.91,100,25
contig18926,518,3.61,100,5
contig18927,599,33.25,100,47
contig18928,517,8.27,100,13
contig18929,556,17.12,100,24
contig18930,714,98.03,100,141
contig18931,513,4.58,100,8
contig18932,538,8.3,100,11
contig18933,650,53.81,100,79
contig18934,520,2.94,100,4
contig18935,984,346.41,100,544
contig18936,539,7.29,100,11
contig18937,778,151.07,100,280
contig18938,515,6.09,100,9
contig18939,508,4.25,100,7
contig18940,510,4.5,100,7
contig18941,510,5.32,100,7
contig18942,510,3.78,100,6
contig18943,616,50.32,100,67
contig18944,516,4.26,100,6
contig18945,521,4.89,100,7
contig18946,518,4.84,100,6
contig18947,520,4.92,100,7
contig18948,526,7.1,100,9
contig18949,515,4.66,100,6
contig18950,523,3.77,100,5
contig18951,511,6.15,100,10
contig18952,513,4.47,100,7
contig18953,532,10.44,100,17
contig18954,508,5.14,100,8
contig18955,507,3.32,100,5
contig18956,513,6.96,100,10
contig18957,523,3.38,100,5
contig18958,519,3.58,100,6
contig18959,507,4.01,100,8
contig18960,569,25.8,100,34
contig18961,510,2.68,100,4
contig18962,550,29.83,100,35
contig18963,510,2.47,100,4
contig18964,532,6.09,100,9
contig18965,538,6.18,100,9
contig18966,541,5.44,100,7
contig18967,525,3.73,100,5
contig18968,519,5.82,100,10
contig18969,516,3.72,100,5
contig18970,562,8.85,100,12
contig18971,529,14.6,100,26
contig18972,553,12.65,100,15
contig18973,511,5.32,100,9
contig18974,507,2.82,100,6
contig18975,551,24.72,100,38
contig18976,510,5.67,100,9
contig18977,518,4.45,100,6
contig18978,504,4.42,100,6
contig18979,520,5.01,100,8
contig18980,506,3.76,100,5
contig18981,509,3.7,100,6
contig18982,514,4.15,100,6
contig18983,511,3.45,100,6
contig18984,507,6.62,100,10
contig18985,506,3.79,100,6
contig18986,524,5.74,100,9
contig18987,512,4.8,100,7
contig18988,511,4.05,100,7
contig18989,522,5.04,100,7
contig18990,513,5.12,100,8
contig18991,513,3.95,100,6
contig18992,533,4.79,100,6
contig18993,518,3.94,100,6
contig18994,520,4.59,100,7
contig18995,526,3.79,100,6
contig18996,505,2.58,100,5
contig18997,525,4.22,100,7
contig18998,514,2.6,100,4
contig18999,509,3.93,100,7
contig19000,528,6.82,100,12
contig19001,518,3.53,100,5
contig19002,537,8.84,100,14
contig19003,516,6.34,100,9
contig19004,586,23.19,100,37
contig19005,526,6.79,100,10
contig19006,510,3.96,100,5
contig19007,529,4.2,100,6
contig19008,509,5.08,100,7
contig19009,518,5.28,100,9
contig19010,513,2.73,100,5
contig19011,517,3.6,100,5
contig19012,509,3.16,100,5
contig19013,507,3.91,100,6
contig19014,1118,645.84,100,725
contig19015,520,6.67,100,12
contig19016,513,7.77,100,12
contig19017,506,6.56,100,9
contig19018,516,4.88,100,8
contig19019,515,9.57,100,16
contig19020,504,4.12,100,6
contig19021,516,5.22,100,7
contig19022,520,5.45,100,8
contig19023,531,4.42,100,7
contig19024,523,4.34,100,6
contig19025,508,3.14,100,5
contig19026,527,4.64,100,7
contig19027,515,4.26,100,5
contig19028,510,3.37,100,5
contig19029,610,36.01,100,43
contig19030,564,11.2,100,15
contig19031,512,3.97,100,6
contig19032,523,3.85,100,6
contig19033,521,3.96,100,6
contig19034,512,2.54,100,3
contig19035,514,5.41,100,9
contig19036,521,4.24,100,6
contig19037,525,3.51,100,6
contig19038,592,26,100,34
contig19039,568,17.22,100,26
contig19040,521,5.4,100,7
contig19041,591,28.41,100,44
contig19042,507,2.99,100,5
contig19043,530,6.42,100,10
contig19044,516,3.49,100,5
contig19045,512,4.77,100,8
contig19046,632,40.4,100,48
contig19047,515,5.2,100,8
contig19048,508,4.37,100,7
contig19049,510,6.1,100,10
contig19050,510,4.5,100,7
contig19051,514,3.94,100,6
contig19052,507,4.04,100,6
contig19053,518,6.56,100,9
contig19054,504,2.36,100,4
contig19055,511,5.38,100,7
contig19056,506,4.08,100,5
contig19057,566,21.18,100,28
contig19058,567,21.9,100,30
contig19059,539,5.42,100,7
contig19060,526,11.74,100,17
contig19061,546,14.58,100,18
contig19062,520,4.6,100,6
contig19063,513,3.42,100,5
contig19064,508,3.83,100,6
contig19065,523,5.83,100,9
contig19066,504,2.86,100,5
contig19067,543,10.46,100,17
contig19068,507,2.85,100,4
contig19069,541,18.4,100,28
contig19070,535,11.34,100,17
contig19071,513,3.97,100,6
contig19072,507,5.28,100,8
contig19073,506,4.11,100,6
contig19074,518,7.99,100,11
contig19075,509,3.21,100,5
contig19076,632,48.99,100,74
contig19077,524,3.73,100,7
contig19078,517,5.04,100,7
contig19079,520,8.97,100,12
contig19080,509,4.46,100,6
contig19081,506,3.59,100,5
contig19082,504,4.2,100,7
contig19083,505,3.09,100,5
contig19084,507,3.55,100,5
contig19085,518,4.02,100,5
contig19086,502,4.12,100,6
contig19087,510,6.65,100,9
contig19088,532,8.65,100,15
contig19089,510,3.74,100,5
contig19090,507,3.82,100,8
contig19091,533,15.44,100,22
contig19092,513,4.63,100,6
contig19093,504,3.72,100,6
contig19094,518,9.47,100,12
contig19095,517,6.03,100,10
contig19096,508,4.17,100,7
contig19097,510,3.16,100,5
contig19098,511,5.82,100,10
contig19099,506,3.82,100,5
contig19100,509,5,100,8
contig19101,504,3.73,100,6
contig19102,514,5.02,100,9
contig19103,515,3.44,100,5
contig19104,502,3.25,100,5
contig19105,532,8.65,100,11
contig19106,536,11.03,100,17
contig19107,523,4.39,100,7
contig19108,520,6.49,100,12
contig19109,510,3.24,100,5
contig19110,539,13.4,100,18
contig19111,503,3.13,100,5
contig19112,510,3.72,100,6
contig19113,507,2.58,100,5
contig19114,510,2.89,100,5
contig19115,514,6.19,100,9
contig19116,539,12.01,100,17
contig19117,505,5.09,100,7
contig19118,517,6.25,100,9
contig19119,541,13.69,100,23
contig19120,519,6.91,100,9
contig19121,535,11.99,100,18
contig19122,524,6.45,100,9
contig19123,539,6.05,100,9
contig19124,532,3.93,100,10
contig19125,508,4.33,100,6
contig19126,502,3.77,100,5
contig19127,516,5.83,100,7
contig19128,501,3.34,100,6
contig19129,514,4.81,100,7
contig19130,506,3.8,100,5
contig19131,507,2.61,100,5
contig19132,506,3.58,100,6
contig19133,526,3.78,100,6
contig19134,503,3.6,100,5
contig19135,508,8.8,100,12
contig19136,506,4.69,100,7
contig19137,544,7.36,100,11
contig19138,515,5.12,100,8
contig19139,529,3.7,100,6
contig19140,517,8.31,100,10
contig19141,530,5.7,100,9
contig19142,510,3.82,100,6
contig19143,516,6.5,100,9
contig19144,503,3.89,100,6
contig19145,512,9.38,100,12
contig19146,509,3.93,100,5
contig19147,501,4.05,100,7
contig19148,513,6.74,100,11
contig19149,532,6.11,100,8
contig19150,502,3.61,100,8
contig19151,511,13.45,100,17
contig19152,510,5.7,100,14
contig19153,500,4.66,100,7
contig19154,506,5.19,100,8
contig19155,519,7.57,100,10
contig19156,509,4.03,100,5
contig19157,517,5.26,100,8
contig19158,511,3.23,100,5
contig19159,510,4.55,100,7
contig19160,526,7.75,100,10
contig19161,501,3.24,100,4
contig19162,513,5.52,100,10
contig19163,501,5.59,100,8
contig19164,520,3.74,100,6
contig19165,513,5.08,100,8
contig19166,506,9.88,100,16
contig19167,547,12.61,100,19
contig19168,524,4.61,100,8
contig19169,517,3.66,100,5
contig19170,502,3.04,100,5
contig19171,504,2.58,100,4
contig19172,541,4.52,100,7
contig19173,502,2.9,100,4
contig19174,509,5.84,100,11
contig19175,501,3.65,100,6
contig19176,512,8.11,100,15
contig19177,529,5.29,100,7
contig19178,515,3.81,100,7
contig19179,620,67.18,100,90
contig19180,506,4.44,100,7
contig19181,501,3.52,100,5
contig19182,516,7.43,100,12
contig19183,520,4.13,100,5
contig19184,510,5.86,100,10
contig19185,503,3.28,100,5
contig19186,505,3.59,100,5
contig19187,509,5.41,100,7
contig19188,499,2.53,100,4
contig19189,505,4.66,100,7
contig19190,517,6.43,100,9
contig19191,524,8.47,100,15
contig19192,505,6.33,100,10
contig19193,538,17.61,100,24
contig19194,507,4.48,100,6
contig19195,513,3.42,100,5
contig19196,524,15.29,100,25
contig19197,511,4.55,100,6
contig19198,515,4.56,100,7
contig19199,510,3.62,100,6
contig19200,536,6.67,100,10
contig19201,505,3.75,100,6
contig19202,516,6.4,100,9
contig19203,500,2.99,100,6
contig19204,507,4.79,100,8
contig19205,507,4.55,100,6
contig19206,515,6.67,100,10
contig19207,515,4.7,100,7
contig19208,508,3.23,100,5
contig19209,512,5.2,100,9
contig19210,507,5.05,100,10
contig19211,508,3.29,100,4
contig19212,544,12.9,100,20
contig19213,548,13.97,100,20
contig19214,553,14.19,100,19
contig19215,507,3.25,100,5
contig19216,527,5.15,100,7
contig19217,539,7.85,100,12
contig19218,552,14.14,100,23
contig19219,517,4.83,100,7
contig19220,579,25.48,100,42
contig19221,512,3.32,100,6
contig19222,535,10.34,100,13
contig19223,502,2.92,100,5
contig19224,509,3.78,100,5
contig19225,516,6.82,100,17
contig19226,846,365.55,100,521
contig19227,507,4.38,100,6
contig19228,510,6.99,100,10
contig19229,512,5.55,100,8
contig19230,509,3.56,100,5
contig19231,503,4.28,100,6
contig19232,513,4.74,100,8
contig19233,509,6.25,100,9
contig19234,830,215.76,100,335
contig19235,556,17.48,100,27
contig19236,603,13.4,100,23
contig19237,626,60.29,100,85
contig19238,506,3.68,100,6
contig19239,530,11.6,100,16
contig19240,501,4.38,100,6
contig19241,501,4.04,100,6
contig19242,504,4.56,100,6
contig19243,512,5.09,100,9
contig19244,500,2.92,100,4
contig19245,505,4.79,100,8
contig19246,504,3.42,100,5
contig19247,536,11.09,100,20
contig19248,502,2.56,100,4
contig19249,552,19.65,100,30
contig19250,543,17.02,100,34
contig19251,551,13,100,21
contig19252,501,5.26,100,7
contig19253,506,4.49,100,6
contig19254,588,37.69,100,54
contig19255,500,4.58,100,9
contig19256,533,9.04,100,13
contig19257,515,4.54,100,8
contig19258,505,4.02,100,5
contig19259,505,3.3,100,6
contig19260,527,11.64,100,17
contig19261,515,4.19,100,7
contig19262,501,4.3,100,7
contig19263,681,96.86,100,164
contig19264,525,5.38,100,8
contig19265,514,5.29,100,6
contig19266,511,4.27,100,6
contig19267,503,5.15,100,8
contig19268,505,4.13,100,6
contig19269,533,12.78,100,18
contig19270,510,3.86,100,5
contig19271,539,12.95,100,19
contig19272,620,58.41,100,77
contig19273,505,3.96,100,6
contig19274,512,5.53,100,8
contig19275,533,10.4,100,16
contig19276,508,4.56,100,7
contig19277,510,7.31,100,10
contig19278,497,3.51,100,5
contig19279,522,8.71,100,16
contig19280,510,5.4,100,9
contig19281,502,5.61,100,9
contig19282,509,4.28,100,6
contig19283,512,4.84,100,8
contig19284,514,4.43,100,7
contig19285,513,3.95,100,5
contig19286,498,2.79,100,4
contig19287,512,4.11,100,7
contig19288,505,5.28,100,9
contig19289,512,5.31,100,8
contig19290,559,13.87,100,25
contig19291,508,6.29,100,9
contig19292,515,3.45,100,6
contig19293,506,4.58,100,10
contig19294,533,17.31,100,37
contig19295,500,2.88,100,4
contig19296,518,9.43,100,13
contig19297,508,4.15,100,7
contig19298,517,3.92,100,6
contig19299,517,8.3,100,13
contig19300,567,21.46,100,33
contig19301,503,4.63,100,8
contig19302,515,8.74,100,15
contig19303,508,6.12,100,10
contig19304,782,192.81,100,297
contig19305,514,4.15,100,6
contig19306,501,5.32,100,8
contig19307,503,5.02,100,8
contig19308,514,4.24,100,9
contig19309,512,4.47,100,6
contig19310,498,3.18,100,5
contig19311,503,3.96,100,6
contig19312,499,3.78,100,6
contig19313,516,5.73,100,8
contig19314,498,3.27,100,4
contig19315,499,3.68,100,6
contig19316,513,4.94,100,7
contig19317,509,5.15,100,7
contig19318,516,8.22,100,13
contig19319,508,8.33,100,12
contig19320,501,3.05,100,4
contig19321,495,2.89,100,5
contig19322,521,6.97,100,10
contig19323,564,23.04,100,28
contig19324,507,3.73,100,6
contig19325,506,4.52,100,7
contig19326,498,4.39,100,7
contig19327,505,5.14,100,7
contig19328,548,13.96,100,21
contig19329,616,43.93,100,56
contig19330,511,8.17,100,12
contig19331,502,3.7,100,6
contig19332,510,5.58,100,9
contig19333,516,6.53,100,10
contig19334,513,5.24,100,7
contig19335,510,5.29,100,8
contig19336,519,3.21,100,6
contig19337,504,4.02,100,6
contig19338,518,4.62,100,7
contig19339,519,12.08,100,19
contig19340,502,4.5,100,8
contig19341,549,20.05,100,31
contig19342,497,3.39,100,5
contig19343,503,5.5,100,7
contig19344,501,4.11,100,8
contig19345,507,6.89,100,9
contig19346,505,3.66,100,5
contig19347,498,5.66,100,9
contig19348,498,3.28,100,5
contig19349,509,5.58,100,7
contig19350,498,3.9,100,13
contig19351,505,5.3,100,8
contig19352,495,5.43,100,7
contig19353,503,3.53,100,5
contig19354,506,4.21,100,6
contig19355,508,5.69,100,8
contig19356,504,7.46,100,10
contig19357,495,5.74,100,9
contig19358,507,5.27,100,7
contig19359,509,4.17,100,6
contig19360,498,6.15,100,9
contig19361,509,4.01,100,6
contig19362,495,3.6,100,6
contig19363,502,4.15,100,6
contig19364,497,3.13,100,5
contig19365,510,6.39,100,10
contig19366,527,9.07,100,12
contig19367,542,10.06,100,16
contig19368,577,10.61,100,16
contig19369,512,3.79,100,7
contig19370,524,9.47,100,14
contig19371,500,4.45,100,7
contig19372,506,3.03,100,5
contig19373,561,18.02,100,23
contig19374,515,6.12,100,11
contig19375,496,2.97,100,5
contig19376,505,3.02,100,6
contig19377,510,3.69,100,5
contig19378,507,6.94,100,12
contig19379,506,4.92,100,7
contig19380,518,12.34,100,18
contig19381,500,5,100,9
contig19382,995,348.65,100,610
contig19383,664,162.79,100,422
contig19384,507,16.02,100,29
contig19385,506,4.27,100,6
contig19386,500,3.77,100,5
contig19387,582,24.82,100,33
contig19388,513,15.48,100,21
